,RegionID,SizeRank,Zip Code,RegionType,StateName,State,City,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
746,65772,810,19104,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1176.950066879389,1163.6070816426998,1189.239663622561,1169.2780137943166,1181.156071756946,1161.074002548071,1165.8497784222675,1168.4467186074637,1157.9782045822892,1170.7287233733064,1163.632632585161,1177.0568320493112,1186.726132457861,1188.3291996363805,1199.221616725872,1180.7113785205977,1194.433234789732,1191.7542204860845,1198.9433712331083,1203.5128151922834,1220.1691062426592,1233.5070976427526,1240.745974729534,1244.949505752945,1240.8069974976156,1225.7892704113226,1222.4861311740617,1215.5272360178078,1235.6594717144692,1230.487776718556,1240.550804360818,1246.0517653580746,1255.8056451157247,1277.919196767803,1274.991954658806,1276.6213625874434,1268.395211447801,1268.2100910541528,1279.269856298804,1269.0929777659053,1282.6104162305255,1273.3533327303917,1275.2897590305995,1281.5052337720088,1307.425160224572,1349.3252313285664,1355.8375038526078,1355.3956797074557,1337.2915487826135,1324.1770323223477,1318.792713510666,1308.279349854021,1318.7498036399525,1307.7305819803275,1321.8621310039032,1332.6464095880897,1359.6355519378665,1384.7975664744306,1387.982123963597,1386.1415187451928,1367.1599150051516,1371.359573683307,1369.6910361058833,1356.0289357841425,1348.1482146217252,1346.4804663205343,1355.9715473623048,1380.5984041983372,1380.735392628778,1397.6658174222428,1378.8051418883874,1383.1266128086015,1363.335649127784,1366.4452434445132,1367.0270538692566,1374.2638945916815,1385.2892166828517,1399.5233777847632,1431.642907488047,1472.5928089361307,1511.9260151387546,1551.3692062196412,1540.8918160586516,1516.0439298560834,1504.7834867293673,1516.1515387579486,1531.3847076201648,1517.7659247096442,1520.2888742486707,1503.3593097450553,1526.9129468201031,1537.048437921941,1593.8418630751964
752,94872,816,85283,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,973.291823924521,974.3086798193164,967.041130772014,982.7881038883944,986.6283134343528,1003.0473986665608,999.1586040015676,1002.855429590818,1010.9916501856508,1025.5949841882225,1034.498343111873,1023.9569753257437,1029.1683473117469,1025.3438833750845,1040.253920539,1043.0275896448636,1062.0723224162878,1057.7366332088136,1058.9007083817226,1041.9823412433282,1044.610704541664,1040.0022279278223,1048.424903771882,1039.959465650565,1038.3701291634875,1040.7392702250197,1056.5304305968666,1072.5483321379584,1083.7586364624926,1089.6824066065074,1100.28917842003,1093.903820827817,1092.357318655187,1081.9312349766872,1100.3376929092522,1110.5337494613157,1139.0443040958994,1154.9500919647971,1165.445080170492,1167.5377631571084,1166.1418939584664,1178.1346946935837,1186.3366053366683,1185.031840057228,1187.270526312408,1191.7953059620936,1204.96762798345,1219.4910203742706,1230.510016248191,1242.262560919261,1243.439878451013,1257.5065762374777,1270.4965899030938,1279.3435637486732,1287.070959085406,1284.8186040067187,1287.7836075064483,1285.04966121727,1293.846355842515,1298.5827805361798,1313.5457878394268,1312.8560688402526,1306.1887659006536,1287.8624564115414,1296.5102523829084,1318.3336774546297,1342.608874527007,1353.299935377862,1374.5638249361348,1384.0962365909363,1391.5538008620322,1390.9992699188642,1404.910228157383,1433.1878773025717,1494.2612019364856,1562.6720804477022,1636.798891538187,1687.482845800918,1731.4867370851166,1770.8722347801845,1779.2361402826934,1808.0184966959907,1837.5325287062456,1841.0034590622072,1832.6014705770167,1803.52922487546,1796.431403396496,1783.4579642674155,1779.042072040168,1786.3171095022033,1786.88423852605,1766.519717606402,1764.0766666666666
754,72220,818,32792,zip,FL,FL,Winter Park,"Orlando-Kissimmee-Sanford, FL",Orange County,1079.4191712879249,1083.9706410956258,1087.4973108355437,1092.0253576545113,1093.153773951282,1083.4115523233547,1090.054474285132,1112.6609931754122,1129.8938982372035,1145.3309058650643,1139.7173276720662,1143.7469935194226,1136.393035188867,1140.173759469793,1148.0360602688954,1161.0142099669797,1163.871393613424,1156.2130764867638,1147.0124110045926,1152.623101883776,1157.9180113483496,1173.5656666896257,1177.4603089855332,1191.546549860564,1195.4053143672434,1203.182451104739,1215.731095304233,1230.8674462776214,1235.5178472466628,1229.5566670126495,1217.7347001962328,1218.26475037089,1227.9399453797832,1250.472139181793,1267.7184822669592,1278.9670317501411,1280.115127118513,1279.4602412290212,1277.3641483512365,1288.62356667948,1307.6863468398194,1316.9691771111536,1327.6879422782888,1331.432403020305,1341.8493477763184,1345.7085719525032,1351.461147709111,1359.9893544898616,1358.306582591863,1357.6454257494795,1357.2064543912836,1360.1729847622864,1359.6527290110052,1357.133235636736,1357.147318944196,1356.0302033831497,1348.3957546328904,1360.9644074030311,1372.1441510961797,1399.1608881598486,1396.6916197528608,1380.9028237714952,1365.683169591825,1362.5847613114838,1370.3875732467086,1365.999937556773,1371.9053281953995,1383.4429903417838,1388.72342832113,1395.2889233283815,1416.1090737173013,1434.4075925730326,1446.5766032686154,1439.8898987517982,1463.9471773735931,1496.7454184036724,1539.760512701186,1564.8388937313496,1566.449106187354,1596.6802427954635,1613.1350768625537,1664.9160237825051,1665.456298485912,1682.4514281484962,1716.5509999582237,1768.737221710246,1829.5751292213683,1869.839957188416,1895.8174733165736,1913.731866240017,1901.1822204376508,1907.1146326973424,1932.075378787879
759,84628,824,60626,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,964.2209183851504,978.3313596868428,981.8864474963292,997.1851044136351,998.422289817537,1008.1107055825096,1010.3877244192914,1008.9265196334464,1003.3609302655024,1007.2506032962262,1018.2231006435226,1025.6948857411023,1037.0961675125334,1043.1308641285812,1051.2403534543894,1047.917669763439,1049.202065881198,1050.3353311914882,1053.154085137603,1056.733910126813,1052.1876324805182,1059.300633687047,1065.3618963109222,1080.07277200583,1080.5989833827734,1082.479017161976,1088.9588472575497,1095.0557649994305,1098.5082530006528,1100.6279001110715,1105.7468276893026,1112.204700188853,1113.8643148014935,1115.6801382719902,1106.5371375637492,1101.26150795947,1102.846707473507,1112.5186360214427,1119.1625155900283,1125.216508868261,1132.5581418865718,1136.8365905052135,1141.21361812484,1141.6814005970089,1141.6493614744752,1136.0062303980665,1131.50701434369,1134.2105238267504,1144.6570721816845,1155.5472699947688,1166.248795980291,1167.7168467940744,1167.217866875337,1170.9261225537784,1178.894194730867,1189.9728151324807,1185.795133495061,1185.1118780082843,1184.9633627833098,1194.4886175207391,1202.8114759514842,1201.6700610851844,1201.9104702163297,1195.6699646519614,1204.559115204775,1201.762773620112,1204.9612835136536,1194.0140779789006,1189.0258127770967,1178.7395403346225,1184.1960382108928,1180.7650264562285,1190.565996324883,1198.9628558198754,1216.755566522125,1225.829441340772,1224.966714553031,1229.1819713092486,1240.2638043531338,1245.592690162085,1253.8600662475471,1252.8028704290552,1265.714945288949,1279.0816462801083,1297.126247951174,1306.1749764771748,1307.338841147414,1304.018243492705,1316.0458728187862,1333.8706389771955,1361.3307411440217,1369.1888664010569,1373.4681818181816
766,90628,831,75023,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,1172.75909874675,1170.936970220327,1167.24534502378,1163.7816431033089,1170.0884856335329,1176.748302305656,1195.6043023048778,1205.1029099931695,1207.892270152541,1225.0447908757192,1233.6075468924923,1248.1634460455057,1233.4442598825076,1232.2820754901363,1241.1191527368974,1252.3858079216077,1258.1329541239022,1254.373611122753,1254.7852213490569,1254.075267319983,1263.3223288341294,1263.9900762309285,1281.380699091211,1277.2771607364105,1278.4033409526744,1281.7399911690975,1293.7292840129817,1301.4645053028355,1296.7352250761803,1290.1968403460571,1288.669073699543,1285.215198025753,1291.1943874076585,1292.6559047471826,1311.752503052517,1296.3324073008328,1310.4286223613426,1316.234504149564,1342.858803804822,1337.9349520246765,1323.9804289965866,1312.549658758014,1314.2947505352909,1316.8485548085932,1332.1574586235909,1288.359222881234,1301.594763152313,1303.7596188441369,1366.4877053914709,1364.845442860569,1372.7840169117812,1371.5045603594992,1379.7241486453192,1382.6313435492598,1379.953492817577,1382.375199922037,1377.5974124706552,1385.3094582201247,1388.157787201195,1396.3403973286324,1400.4304467272348,1394.8487565930452,1395.6820215506723,1395.663242504987,1404.9195419469334,1400.4349444516029,1400.0201862986935,1403.585757304255,1434.908478925689,1450.0951905380969,1456.0371674416167,1435.195089773486,1430.124589907987,1457.1679796679468,1482.3638455558444,1515.803878476336,1543.3786368762562,1599.982844947138,1666.9272114538585,1702.7012971177728,1730.8269908246475,1738.9512000678878,1767.0484430487736,1784.2218192825758,1795.764707050988,1811.941037871674,1841.1086198822609,1884.670415975717,1921.1257644596883,1925.785443309392,1917.602085757702,1917.144163930232,1931.330701754386
768,66261,833,20171,zip,VA,VA,Herndon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1728.1095149142946,1741.638932877201,1733.099240413728,1748.03634709487,1742.2312549733067,1742.6945179874294,1738.0451896287502,1721.7896751690607,1726.202365125352,1731.829615555073,1747.0554771008804,1753.0956660837987,1743.1884561316404,1748.6718480518334,1743.8154313458451,1759.0175013640105,1756.8350422015349,1757.3385628717604,1747.4455601739833,1740.3848387946095,1742.6017728477557,1746.6205231577294,1761.857741307446,1758.8993927090053,1753.9030440248127,1754.420774537146,1768.4716876454577,1769.4388088066348,1758.7390554594313,1759.4731199477333,1791.6451364574857,1788.680119168114,1784.734426911089,1769.7673934660827,1791.0272021443163,1802.1554545947463,1803.4311191085155,1809.3201614556635,1805.419714213867,1805.0754322121336,1808.331245710251,1803.8623579987484,1805.7485231722649,1796.9739065029426,1812.1341185134388,1812.2687436517945,1816.1734461910376,1822.116071238459,1843.3212825808907,1855.3022333561653,1866.0674127667733,1867.9497033834095,1881.679526054859,1875.2106208616328,1868.5528773736755,1863.5928473709428,1864.4948482582083,1865.3384307029887,1861.5725156199392,1853.8041960084413,1844.583365269884,1820.1929239157612,1805.981741938601,1787.7779672250144,1786.4541175288464,1781.1784928905845,1781.2001762601274,1779.6290276181437,1778.225628366508,1775.2538998401112,1779.334929811071,1788.710185003407,1790.1902079572226,1787.6123880453797,1796.4927999014185,1827.2052262338784,1870.5216967207484,1909.83331704987,1931.796457741617,1953.8133329405623,1956.893978910154,1980.5217577995272,1980.9138830353515,1994.262520111368,2005.8440893130853,2019.6730647705,2048.206496134717,2071.9437318639184,2088.710027537514,2093.4809075628345,2086.128065970614,2099.4236239058846,2100.726133416329
770,90670,835,75074,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,1096.104284398499,1096.315952309599,1104.9030272969903,1119.0544862952318,1122.3714209111106,1124.630663723165,1118.4468745214388,1135.6303101306803,1118.377373706444,1132.6625896564287,1128.9641954392243,1157.028307761704,1165.262426375901,1169.5030024493328,1171.9975358620063,1169.4424517019163,1173.1838918762785,1176.818091392278,1194.9072562129354,1204.000727992203,1221.3014252713374,1210.890767797256,1223.234581442026,1213.223718102455,1215.2121681151568,1213.8907388395191,1225.6309607003436,1233.4518823699243,1236.026670391799,1219.5015831328528,1214.9428380997588,1220.2959452368104,1231.3943903967051,1244.1254774904226,1251.1641268338476,1242.8859062024871,1242.9438806068415,1238.7471429518037,1251.1772462181966,1246.886364692184,1243.553348914627,1238.3445253105126,1243.215985226951,1245.7903398747635,1257.1127414004775,1257.4239219472838,1269.3132297074508,1265.7116270036297,1282.145712140804,1280.4373168575432,1285.2390807688432,1280.0985857274816,1283.2042939383182,1279.6415337279204,1283.0810806503453,1289.0284680455736,1304.3180966544385,1312.717414644652,1321.2676481212952,1314.2971675882056,1307.2944983346404,1298.6181913138494,1292.566063201573,1290.4404783038844,1286.7031922961646,1302.422838220294,1308.8389540266553,1316.4050954863444,1313.3086649479142,1315.5478491066908,1333.6085481727007,1344.629883354726,1360.408624768051,1358.2515541683936,1360.448654745588,1375.6413788348552,1408.0150780834422,1472.3677043927723,1491.214270984315,1498.9103993005783,1519.4662122070345,1551.5756360815196,1590.4906208419957,1561.817005782606,1590.281201247381,1615.4492787770268,1666.98544385415,1676.880893289249,1700.9219102353716,1722.0115517516454,1726.8006032467424,1716.1840738176784,1712.9394871794873
771,95827,836,89131,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1114.4219691946648,1124.484718251877,1126.2951885922926,1127.9650796846645,1124.6233138738194,1128.4881250161511,1132.8246730516196,1135.21187158161,1131.8425324129676,1135.294813720211,1146.2129404458506,1155.2768567201065,1159.2164799938598,1167.8723830326749,1211.5010574690552,1219.0906521585662,1220.161205350825,1184.8713875286926,1176.7559125080616,1172.7121135502616,1179.5528890940454,1188.4654640112426,1191.947778517606,1192.6969343529663,1201.4939164330924,1212.324438649051,1227.5092961760913,1233.5134259213337,1239.7058327998484,1245.7188197657092,1253.1020348237776,1246.760752135124,1246.2925292500015,1250.7465883745144,1263.247389339655,1275.9212232930745,1288.4480551163776,1313.4383914787784,1325.1805108819883,1336.571543434921,1302.9054386802695,1322.284722780484,1318.5438684678415,1364.4374277404652,1364.8075263352805,1377.5015604513312,1382.9919784085123,1381.7685518649007,1402.6338118828137,1414.778467120976,1432.829489200506,1433.5177580943575,1432.111073097362,1431.7430459859877,1433.5864386606077,1445.6579409242463,1452.3702164080082,1456.48394606082,1458.8271860606349,1467.6636769332874,1473.7030567174795,1473.8059918647962,1464.125070412149,1471.4425283067192,1487.3026081340934,1499.1698259762477,1513.8486062210566,1531.4147257985285,1557.0810872990237,1576.7255499329128,1596.480191811442,1610.089193831228,1629.1563480457728,1640.6025952179689,1708.270099378669,1771.6412879812372,1835.956155133715,1874.701457564749,1918.4404231177896,1928.4984625587613,1944.3190999389997,1932.5261094240436,1978.0841322122285,1981.0469193053652,2009.6601585512235,2022.530473726688,2042.3315893692345,2057.254309930867,2069.7656271631854,2067.573036424204,2029.7020696707928,1977.8254313226637,1971.77207977208
773,95844,838,89148,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1198.039756978108,1200.21378357277,1189.027819439023,1200.7350825898811,1205.4806450932315,1232.565722469676,1227.468536576181,1225.613789959977,1209.1954586493953,1213.1527320233702,1228.7448506182157,1250.0385500714035,1250.5049656789215,1250.5833334002923,1257.7826093979238,1266.0724343666864,1266.0525668622663,1269.0951419671028,1269.1536269863714,1273.6403549294223,1260.4940827755331,1258.073449038976,1267.3046497228238,1289.577688758155,1303.8574503519346,1305.881423798921,1307.3401609657674,1315.054619894817,1316.1534619594147,1316.0475310448182,1311.7050467632453,1314.4402204615408,1319.2240756380118,1320.6770300664468,1337.6966867182814,1353.3995561315892,1367.328251885816,1373.7594432140272,1400.2403887633134,1414.9655433318428,1426.9444075541458,1426.7136503465467,1425.4358434584678,1424.671939126466,1418.9156025539469,1434.170418649525,1443.75157440335,1456.1883752354508,1452.732420621575,1457.8476624560546,1470.1922929866505,1483.681953838401,1488.010894366976,1490.004820711683,1479.911695784043,1474.457068901169,1476.8562147468003,1477.1525206190754,1490.6654628274682,1495.8789373729785,1506.916292257526,1493.031745241609,1487.6113115531157,1477.7670239679032,1495.1945096387842,1514.4939823313728,1547.2099703311528,1559.6085525496085,1573.783667847036,1596.978893233374,1615.8243203869604,1619.136713310322,1620.4118368190063,1658.7582262780109,1713.1448971619636,1777.8069708996704,1838.150613765212,1899.335519076077,1923.2867761606703,1956.8679459158257,1962.0339478239428,2003.0838326598648,2009.5719637756383,2018.5955904203663,2012.2670764308089,2022.427542343053,2067.0038029344496,2086.1673498551245,2081.51036914209,2026.584155166579,2002.7072057807447,1976.4343512806884,1968.44415081043
776,97041,841,92833,zip,CA,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1908.5878107502213,1931.4898500119448,1914.8232499446167,1938.9880536560995,1942.823403754786,1972.92123813094,1985.967010883886,1995.7396707478667,1984.1312346692475,1963.9014872593211,1949.9135279343493,1967.0923635113516,1987.3705818325989,2010.865486832892,2028.5884853201155,2035.6341667239024,2052.6782916411257,2059.8671827982407,2073.479753716565,2056.9836978401413,2056.132271295019,2050.829061577695,2056.030069277476,2066.1847088111003,2068.008476856348,2081.018564147623,2093.7942839337647,2132.1359957001005,2148.0830099763166,2158.3049595092352,2197.0171117682467,2188.561789343643,2181.33225177403,2144.7508405421204,2145.643963045645,2139.3079624005995,2146.8498559845298,2178.709757742124,2218.600064807023,2233.017387307135,2254.233771395808,2225.1057361658745,2238.141642281836,2216.5340832167917,2239.303434333397,2231.964229929597,2236.175548833541,2232.2271493009907,2246.9169427861616,2256.8348833861287,2272.4665976188194,2275.3805328485305,2286.411055010321,2271.2132538785563,2265.5620420835216,2258.9112267784444,2273.361273062447,2287.3158359454555,2275.198891414774,2295.434933440851,2305.348743638393,2350.9611551598387,2329.3321276274187,2358.65540875683,2339.2496848721,2346.4189303986127,2325.5587353187134,2343.900098427429,2362.04177254507,2371.4151910004907,2382.0353128285656,2400.322519791022,2436.726261270416,2447.500512186906,2465.2400404659293,2483.886731609491,2495.5141110121845,2569.797733050783,2579.783516400088,2682.5598044738235,2687.1471047269883,2720.057609538118,2717.4642630030903,2756.4537988059337,2835.207364459972,2892.60702312674,2940.782053349371,2921.0234453038943,2876.5353571742894,2821.227090585241,2799.608804741162,2826.914233517479,2924.2944444444443
